name,gender
Vasilka,female
Vaska,female
Wassana,female
Wassan,female
Wassila,female
Vassiliki,female
Vasti,female
Wasti,female
Vasty,female
Vasva,female
Vasvija,female
Watcharaporn,female
Watcharee,female
Watcharin,female
Watsana,female
Vaula,female
Wazhma,female
Wazira,female
Weaam,female
Weam,female
Wedad,female
Veda,female
Wed,female
Vedrana,female
Veena,female
Weena,female
Veera,female
Veerle,female
Wegahta,female
Vega,female
Wega,female
Wehazit,female
Weini,female
Weiwei,female
Wejdan,female
Velida,female
Velika,female
Velma,female
Velta,female
Venche,female
Wenche,female
Wencke,female
Vendela,female
Wendela,female
Vendla,female
Wendla,female
Wendy,female
Venera,female
Venesa,female
Venessa,female
Veneta,female
Venezia,female
Venice,female
Venita,female
Wenjing,female
Wenjun,female
Wen,female
Venke,female
Wenke,female
Venla,female
Venny,female
Wenny,female
Venus,female
Vera,female
Wera,female
Veranika,female
Vercin,female
Verda,female
Verde,female
Verdi,female
Verena,female
Verginia,female
Vergin,female
Verica,female
Weris,female
Verka,female
Verna,female
Werna,female
Vernesa,female
Verona,female
Veronica,female
Verónica,female
Weronica,female
Veronicka,female
Veronika,female
Weronika,female
Veronique,female
Véronique,female
Veroslava,female
Wesal,female
Vesela,female
Veselina,female
Veselinka,female
Veselka,female
Vesile,female
Vesna,female
Vesta,female
Veyan,female
Weyni,female
Vezira,female
Vezire,female
Whilda,female
Whilma,female
Whitney,female
Wiaam,female
Wiam,female
Viana,female
Vian,female
Viann,female
Vibecke,female
Vibeke,female
Wibeke,female
Wichuda,female
Vickie,female
Vicki,female
Vicktoria,female
Wicktoria,female
Vicky,female
Victoria,female
Wictoria,female
Victorine,female
Victory,female
Widad,female
Vida,female
Wida,female
Vidosava,female
Vidya,female
Wiebke,female
Viena,female
Vienna,female
Vieno,female
Viera,female
Wieslawa,female
Vigdis,female
Viive,female
Viivi,female
Vija,female
Vijaya,female
Vijayalakshmi,female
Wijdan,female
Wijitra,female
Vijoleta,female
Viktoria,female
Viktória,female
Wiktoria,female
Viktoriia,female
Viktorija,female
Viktoriya,female
Viktoryia,female
Vilai,female
Wilai,female
Wilailak,female
Wilaiporn,female
Wilaiwan,female
Wilawan,female
Vilda,female
Wilda,female
Vildana,female
Vildane,female
Vildan,female
Vilhelmina,female
Wilhelmina,female
Wilhelmine,female
Vilija,female
Viljah,female
Vilja,female
Wilja,female
Willa,female
Villemo,female
Willemo,female
Willma,female
Willow,female
Vilma,female
Wilma,female
Vilna,female
Vilte,female
Vilya,female
Vimala,female
Wimon,female
Vina,female
Vinda,female
Windy,female
Vineta,female
Vinette,female
Winfred,female
Vinga,female
Wing,female
Winifred,female
Vinita,female
Vinja,female
Vinka,female
Vinnie,female
Winnie,female
Winnifred,female
Vinni,female
Winni,female
Winny,female
Vinos,female
Winta,female
Wintana,female
Winter,female
Vintra,female
Wintra,female
Viola,female
Wiola,female
Violeta,female
Wioleta,female
Violet,female
Wiolet,female
Violetta,female
Wioletta,female
Violette,female
Violett,female
Violjeta,female
Viona,female
Viorica,female
Viorika,female
Wiphada,female
Wipha,female
Virág,female
Vira,female
Wira,female
Viran,female
Virginia,female
Wirginia,female
Virginie,female
Virginija,female
Virgin,female
Virpi,female
Virva,female
Virve,female
Wisal,female
Visnja,female
Wissal,female
Vita,female
Vitalija,female
Vitalina,female
Vitoria,female
Vittoria,female
Viva,female
Vivan,female
Wivan,female
Viveca,female
Wiveca,female
Vivecka,female
Viveka,female
Wiveka,female
Vivi Anne,female
Vivi Ann,female
Viviana,female
Viviane,female
Vivian,female
Wivian,female
Vivianna,female
Vivianne,female
Vivi-Anne,female
Wivianne,female
Wivi-Anne,female
Wiwi-Anne,female
Viviann,female
Vivi-Ann,female
Wiviann,female
Wivi-Ann,female
Vivica,female
Wivica,female
Vivie,female
Vivien,female
Vivienne,female
Vivi,female
Wivi,female
Wiwi,female
Vivika,female
Vivyan,female
Vivy,female
Viyan,female
Vjolca,female
Vjollca,female
Vjosa,female
Vlada,female
Vladanka,female
Vladimira,female
Vladislava,female
Wladyslawa,female
Vlasta,female
Vlatka,female
Vlera,female
Vljora,female
Vlora,female
Volga,female
Volha,female
Wongduean,female
Vonny,female
Worod,female
Worood,female
Woroud,female
Vukica,female
Vukosava,female
Vuokko,female
Wurood,female
Vy,female
Wynja,female
Värna,female
Xandra,female
Xena,female
Xenia,female
Xhejlane,female
Xhemile,female
Xheneta,female
Xhevahire,female
Xhevrije,female
Xhezide,female
Xia,female
Xian,female
Xiaofang,female
Xiaohong,female
Xiaohui,female
Xiaojing,female
Xiao,female
Xiaoli,female
Xiaoling,female
Xiaolu,female
Xiaomei,female
Xiaoping,female
Xiaoqin,female
Xiaowen,female
Xiaoxia,female
Xiaoyan,female
Xiaoying,female
Xiaoyu,female
Xiaoyun,female
Xi,female
Ximena,female
Xing,female
Xin,female
Xinyi,female
Xinyue,female
Xinyu,female
Xiomara,female
Xiu,female
Xue,female
Xuemei,female
Xueying,female
Yaasmiin,female
Yada,female
Yadira,female
Yael,female
Yafa,female
Yagmur,female
Yaiza,female
Ya,female
Yalda,female
Yamama,female
Yamila,female
Yamina,female
Yamna,female
Yana,female
Yanan,female
Yaneth,female
Yanet,female
Yanhong,female
Yanina,female
Yanira,female
Yanisa,female
Yan,female
Yanling,female
Yanna,female
Yanping,female
Yanyan,female
Yao,female
Yaowalak,female
Yaowaret,female
Yaqeen,female
Yara,female
Yaran,female
Yaren,female
Yar,female
Yaroslava,female
Yasaman,female
Yasameen,female
Yasamin,female
Yasemin,female
Yas,female
Yasmeen,female
Yasmen,female
Yasmiin,female
Yasmina,female
Yasmine,female
Yasmin,female
Yasna,female
Yasra,female
Yassmine,female
Yassmin,female
Yasuko,female
Yazi,female
Yazmine,female
Yazmin,female
Yeasmin,female
Yee,female
Yeganeh,female
Ye,female
Yelda,female
Yelena,female
Yeliz,female
Yenifer,female
Yeni,female
Yen,female
Yennie,female
Yennifer,female
Yenny,female
Yeon,female
Yergalem,female
Yerusalem,female
Yesenia,female
Yeshi,female
Yesica,female
Yesim,female
Yesmin,female
Yessenia,female
Yessica,female
Yeter,female
Yeva,female
Yevgeniya,female
Yichen,female
Yifei,female
Yi,female
Yildiz,female
Yim,female
Ying,female
Yingying,female
Yining,female
Yin,female
Yiran,female
Yirgalem,female
Yiting,female
Yiwen,female
Ylfa,female
Ylfva,female
Ülker,female
Ülkü,female
Ülle,female
Yllka,female
Ylva,female
Ylwa,female
Ylvali,female
Ylva-Li,female
Ümmügülsüm,female
Ümran,female
Yoana,female
Yoanna,female
Yodit,female
Yohana,female
Yohanna,female
Yoko,female
Yola,female
Yolanda,female
Yolande,female
Yolla,female
Yomna,female
Yona,female
Yonca,female
Yonna,female
Yoon,female
Yordanka,female
Yordanos,female
Yorkabel,female
Yorsalem,female
Yorusalem,female
Yosan,female
Yoshiko,female
Yosra,female
You,female
Youmna,female
Young,female
Yousra,female
Youssra,female
Yovana,female
Yrgalem,female
Yrja,female
Yrla,female
Yrsa,female
Ysabel,female
Yuan,female
Yuanyuan,female
Yue,female
Yuen,female
Yuet,female
Yufeng,female
Yui,female
Yu,female
Yuka,female
Yukari,female
Yukie,female
Yuki,female
Yukiko,female
Yuk,female
Yuko,female
Yulia,female
Yuliana,female
Yuliia,female
Yuli,female
Yuling,female
Yuliya,female
Yumei,female
Yumi,female
Yumiko,female
Yumna,female
Yuna,female
Yun,female
Yupa,female
Yupaporn,female
Yupha,female
Yuphaporn,female
Yuphin,female
Yupin,female
Yuqi,female
Yuqing,female
Yurdagül,female
Yuriko,female
Yurub,female
Yusra,female
Yusro,female
Yussra,female
Yusur,female
Yuting,female
Yutong,female
Yuwadee,female
Yuwei,female
Yuxin,female
Yvette,female
Yvon,female
Yvonne,female
Ywonne,female
Yvonnie,female
Yvonn,female
Yvonny,female
Yüksel,female
Zaara,female
Zabina,female
Zabine,female
Zabrina,female
Zada,female
Zade,female
Zaenab,female
Zafira,female
Zafu,female
Zaga,female
Zagorka,female
Zahara,female
Zaheda,female
Zahia,female
Zahida,female
Zahide,female
Zahira,female
Zahoura,female
Zahraa,female
Zahrah,female
Zahra,female
Zahro,female
Zaida,female
Zaide,female
Zainab,female
Zaina,female
Zaineb,female
Zaira,female
Zaka,female
Zakia,female
Zakieh,female
Zakie,female
Zakiya,female
Zaklina,female
Zala,female
Zalina,female
Zamantha,female
Zamira,female
Zamzam,female
Zanda,female
Zandrah,female
Zandra,female
Zane,female
Zaneta,female
Zanna,female
Zanne,female
Zaphira,female
Zarah,female
Zara,female
Zarema,female
Zareta,female
Zarfa,female
Zarghona,female
Zarifa,female
Zarife,female
Zari,female
Zarina,female
Zarin,female
Zarita,female
Zarlasht,female
Zarmina,female
Zawadi,female
Zavannah,female
Zaynab,female
Zayneb,female
Zdenka,female
Zdravka,female
Zdzislawa,female
Zea,female
Zeba,female
Zebiba,female
Zebib,female
Zeena,female
Zeenat,female
Zehraa,female
Zehra,female
Zeinab,female
Zeina,female
Zeineb,female
Zejfa,female
Zejna,female
Zejneb,female
Zejnepe,female
Zejnep,female
Zejnije,female
Zekija,female
Zekije,female
Zekira,female
Zekiye,female
Zekra,female
Zelal,female
Zelda,female
Zelfije,female
Zelia,female
Zeliha,female
Zelina,female
Zeline,female
Zeljana,female
Zeljka,female
Zelma,female
Zemina,female
Zemira,female
Zemka,female
Zemzem,female
Zenab,female
Zenah,female
Zenaida,female
Zena,female
Zenat,female
Zenebech,female
Zeneb,female
Zenia,female
Zenita,female
Zenitha,female
Zenja,female
Zenobia,female
Zenona,female
Zenta,female
Zera,female
Zeri,female
Zerina,female
Zerin,female
Zero,female
Zerrin,female
Zerya,female
Zewdi,female
Zewditu,female
Zeynab,female
Zeyneb,female
Zeynep,female
Zhala,female
Zhaleh,female
Zhanna,female
Zhara,female
Zhian,female
Zhila,female
Zhina,female
Zhino,female
Zhiyan,female
Zhor,female
Zhraa,female
Zhra,female
Zhwan,female
Zhyan,female
Zian,female
Ziba,female
Zifa,female
Ziham,female
Zihan,female
Zijada,female
Zikra,female
Zilan,female
Zilha,female
Zilka,female
Zilla,female
Zilola,female
Zimone,female
Zinab,female
Zinah,female
Zinaida,female
Zinajda,female
Zina,female
Zinat,female
Zindra,female
Zineb,female
Zine,female
Zineta,female
Zinita,female
Zin,female
Zinka,female
Zinnia,female
Ziri,female
Zita,female
Zivadinka,female
Ziva,female
Zivana,female
Zivile,female
Zivka,female
Zixuan,female
Ziza,female
Zlata,female
Zlatica,female
Zlatija,female
Zlatka,female
Zoe,female
Zoé,female
Zoë,female
Zoey,female
Zofia,female
Zofie,female
Zoha,female
Zohal,female
Zohra,female
Zohreh,female
Zohre,female
Zoia,female
Zoie,female
Zoi,female
Zoila,female
Zoja,female
Zoje,female
Zoli,female
Zolzaya,female
Zophia,female
Zophie,female
Zoraida,female
Zora,female
Zorana,female
Zorica,female
Zorina,female
Zorka,female
Zornitsa,female
Zoubida,female
Zouzan,female
Zoya,female
Zozan,female
Zrinka,female
Zsanett,female
Zsofia,female
Zsófia,female
Zsuzanna,female
Zsuzsa,female
Zsuzsanna,female
Zubaidah,female
Zubaida,female
Zubeda,female
Zubeyda,female
Zufan,female
Zuha,female
Zuhal,female
Zuhour,female
Zuhra,female
Zuhur,female
Zuhuur,female
Zukhra,female
Zulaikha,female
Zulema,female
Zulfija,female
Zulma,female
Zumra,female
Zumreta,female
Zunaira,female
Zunilda,female
Zusanne,female
Zuzana,female
Zuzan,female
Zuzanna,female
Zuzanne,female
Zvezdana,female
Zvjezdana,female
Zübeyde,female
Zyhra,female
Zyla,female
Züleyha,female
Zylfije,female
Zyrafete,female
Zyta,female
Zöhre,female
Ågot,female
Åsa Maria,female
Åsa-Britt,female
Åsa,female
Åsa-Karin,female
Åsa-Lena,female
Åsa-Lill,female
Åsa-Maria,female
Åsa-Marie,female
Åsa-Mari,female
Åse,female
Åse-Marie,female
Åshild,female
Åslög,female
Åsta,female
Åza,female
Älva,female
Ämma,female
Ängla,female
Ärna,female
Öie,female
Öllegård,female
Öykü,female
Özden,female
Özge,female
Özgül,female
Özlem,female
Öznur,female
Aadam,male
Aadan,male
Aadel,male
Aage,male
Aahil,male
Aamer,male
Aamir,male
Aapo,male
Aarav,male
Aare,male
Aariz,male
Aarne,male
Aarni,male
Aarno,male
Aaro,male
Aaron,male
Aarre,male
Aarto,male
Aarush,male
Aaryan,male
Aate,male
Aatos,male
Aatto,male
Aavo,male
Aayan,male
Abaas,male
Abadi,male
Aban,male
Abanob,male
Abanoub,male
Abas,male
Abass,male
Abaz,male
Abbasali,male
Abbas,male
Abbass,male
Abbe,male
Abboud,male
Abd Alrahman,male
Abdalah,male
Abdala,male
Abdalaziz,male
Abdale,male
Abdalhadi,male
Abdalkarim,male
Abdallah,male
Abdalla,male
Abdalle,male
Abdal,male
Abdalrahim,male
Abdalrahman,male
Abdalrhman,male
Abdalsalam,male
Abdelahad,male
Abdelali,male
Abdela,male
Abdelaziz,male
Abdelfatah,male
Abdelfattah,male
Abdelghani,male
Abdelhadi,male
Abdelhafid,male
Abdelhakim,male
Abdelhak,male
Abdelhalim,male
Abdelhamid,male
Abdelhay,male
Abdelilah,male
Abdelkader,male
Abdelkarim,male
Abdelkerim,male
Abdelkrim,male
Abdellah,male
Abdella,male
Abdellatif,male
Abdel,male
Abdelmajid,male
Abdelmalek,male
Abdelmassih,male
Abdelouahed,male
Abdelrahim,male
Abdelrahman,male
Abdelsalam,male
Abdelwahab,male
Abderrahim,male
Abderrahmane,male
Abderrahman,male
Abderrazak,male
Abdeslam,male
Abdessamad,male
Abdiasis,male
Abdiaziz,male
Abdi-Aziz,male
Abdibasid,male
Abdifataah,male
Abdifatah,male
Abdifitah,male
Abdigani,male
Abdihafid,male
Abdihakim,male
Abdihakin,male
Abdihalim,male
Abdihamid,male
Abdijabar,male
Abdijibar,male
Abdikaafi,male
Abdikadar,male
Abdikader,male
Abdikadir,male
Abdikafi,male
Abdikani,male
Abdikarim,male
Abdikarin,male
Abdikhadar,male
Abdikhaliq,male
Abdikhani,male
Abdiladif,male
Abdilahi,male
Abdillahi,male
Abdi,male
Abdimahad,male
Abdimajid,male
Abdimalik,male
Abdinaasir,male
Abdinajib,male
Abdinaser,male
Abdinasir,male
Abdin,male
Abdinur,male
Abdinuur,male
Abdiqadar,male
Abdiqadir,male
Abdiqafar,male
Abdiqani,male
Abdirahaman,male
Abdirahim,male
Abdirahin,male
Abdirahmaan,male
Abdirahman,male
Abdirasak,male
Abdirasaq,male
Abdirashid,male
Abdirashiid,male
Abdirazak,male
Abdirazaq,male
Abdirisaaq,male
Abdirisak,male
Abdirisaq,male
Abdirizak,male
Abdirizaq,male
Abdisalaam,male
Abdisalaan,male
Abdisalam,male
Abdisalan,male
Abdisamad,male
Abdisamed,male
Abdishakur,male
Abdishakuur,male
Abdiwahab,male
Abdiwahid,male
Abdiwali,male
Abdiweli,male
Abd,male
Abdolhamid,male
Abdolhossein,male
Abdolkarim,male
Abdollah,male
Abdol,male
Abdolmajid,male
Abdolrahman,male
Abdolreza,male
Abdo,male
Abdoulaye,male
Abdoulie,male
Abdoullah,male
Abdoul,male
Abdou,male
Abdourahman,male
Abdrahman,male
Abdukadir,male
Abdul Rahman,male
Abdulaahi,male
Abdulahad,male
Abdulahi,male
Abdulah,male
Abdulai,male
Abdula,male
Abdulameer,male
Abdulamir,male
Abdulatif,male
Abdulazeez,male
Abdulaziz,male
Abdul-Aziz,male
Abdulbaki,male
Abdulbari,male
Abdulbaset,male
Abdulelah,male
Abdulfatah,male
Abdulfattah,male
Abdulgadir,male
Abdulgani,male
Abdulghani,male
Abdulhadi,male
Abdulhafiz,male
Abdulhai,male
Abdulhakeem,male
Abdulhakim,male
Abdulhalim,male
Abdulhameed,male
Abdulhamid,male
Abdulhussein,male
Abdulilah,male
Abduljabar,male
Abduljabbar,male
Abduljalil,male
Abdulkader,male
Abdulkadir,male
Abdulkareem,male
Abdulkarim,male
Abdul-Karim,male
Abdulkerim,male
Abdulkhalek,male
Abdullaahi,male
Abdullahi,male
Abdullah,male
Abdulla,male
Abdullatif,male
Abdulle,male
Abdull,male
Abdullrahman,male
Abdul,male
Abdulmajid,male
Abdulmalek,male
Abdulmalik,male
Abdulmasih,male
Abdulmesih,male
Abdulmunem,male
Abdulnaser,male
Abdulnasir,male
Abdulnasser,male
Abdulnour,male
Abdulqader,male
Abdulqadir,male
Abdulrahim,male
Abdulrahman,male
Abdul-Rahman,male
Abdulraouf,male
Abdulrazak,male
Abdulrazaq,male
Abdulrazzak,male
Abdulrazzaq,male
Abdulrhman,male
Abdulsalam,male
Abdulsamad,male
Abdulsatar,male
Abdulsattar,male
Abdulwahab,male
Abdulwahed,male
Abdulwahid,male
Abdu,male
Abduqadir,male
Abdurahim,male
Abdurahman,male
Abdurashid,male
Abdur,male
Abdurrahim,male
Abdurrahman,male
Abdusalam,male
Abduselam,male
Abdus,male
Abebe,male
Abedalrahman,male
Abedin,male
Abed,male
Abelardo,male
Abel,male
Abenezer,male
Abgar,male
Abhijeet,male
Abhijit,male
Abhinav,male
Abhishek,male
Abidin,male
Abid,male
Abiel,male
Abi,male
Abit,male
Abiy,male
Abjar,male
Ablahad,male
Abobaker,male
Abobakr,male
Abod,male
Abokor,male
Abolfazl,male
Abolghasem,male
Abolghassem,male
Abolhassan,male
Abo,male
Aboubacar,male
Aboubaker,male
Aboud,male
Abou,male
Abrahale,male
Abraha,male
Abraham,male
Abrahim,male
Abram,male
Abrham,male
Abshir,male
Abtin,male
Abubakar,male
Abubaker,male
Abubakr,male
Abubeker,male
Abud,male
Abukar,male
Abulfazl,male
Abul,male
Abu,male
Abuukar,male
Abuzer,male
Aca,male
Ace,male
Achilleas,male
Achillefs,male
Achille,male
Achilles,male
Achim,male
Achour,male
Achraf,male
Acke,male
Aco,male
Adalbert,male
Adalberto,male
Adal,male
Adam,male
Ádám,male
Adams,male
Adane,male
Adan,male
Aday,male
Adde,male
Addi,male
Addis,male
Adeeb,male
Adeel,male
Adel,male
Ade,male
Ademir,male
Adem,male
Aden,male
Adham,male
Adhanom,male
Adhurim,male
Adian,male
Adib,male
Adiel,male
Adil,male
Adils,male
Adi,male
Adin,male
Adisak,male
Adis,male
Adison,male
Aditya,male
Adlan,male
Admir,male
Admon,male
Admoun,male
Adnaan,male
Adnan,male
Adolf,male
Adolfo,male
Adolphe,male
Ado,male
Adomas,male
Adonai,male
Adonay,male
Adonis,male
Adriaan,male
Adrian,male
Adrián,male
Adriano,male
Adrianus,male
Adriatik,male
Adriel,male
Adrien,male
Adrijan,male
Adris,male
Advan,male
Adwar,male
Adyan,male
Aedan,male
Aeman,male
Aeneas,male
Afewerki,male
Affan,male
Affe,male
Afif,male
Afonso,male
Afram,male
Afrem,male
Afrim,male
Afshin,male
Aftab,male
Afzal,male
Agan,male
Agathon,male
Agaton,male
Age,male
Agge,male
Agha,male
Aghiad,male
Aghyad,male
Agid,male
Agil,male
Agim,male
Agit,male
Agnar,male
Agne,male
Ago,male
Agon,male
Agop,male
Agri,male
Agrin,male
Agris,male
Agron,male
Agustin,male
Agust,male
Ahad,male
Ahamad,male
Ahamed,male
Ah,male
Ahmad,male
Ahmd,male
Ahmedin,male
Ahmed,male
Ahmednur,male
Ahmet,male
Ahmmad,male
Ahmmed,male
Ahmo,male
Ahnaf,male
Aho,male
Ahsan,male
Ahti,male
Ahto,male
Aiad,male
Aidan,male
Aidas,male
Aiden,male
Aidin,male
Aid,male
Aigars,male
Aiham,male
Ailo,male
Aimal,male
Aiman,male
Aimar,male
Aimen,male
Aimo,male
Ainars,male
Ain,male
Aissa,male
Aitor,male
Aivaras,male
Aivar,male
Aivars,male
Aivis,male
Aivo,male
